airport_id,name,city,country,iata/faa,icao,latitude,longitude,altitude,timezone,dst,tz
1696,"Erkilet","Kayseri","Turkey","ASR","LTAU",38.770386,35.495428,3463,2,"E","Europe/Istanbul"
1697,"Sivrihisar","Sivrihisar","Turkey","","LTAV",39.451469,31.365308,3185,2,"E","Europe/Istanbul"
1698,"Tokat","Tokat","Turkey","","LTAW",40.306281,36.371089,1831,2,"E","Europe/Istanbul"
1699,"Cardak","Denizli","Turkey","DNZ","LTAY",37.785567,29.701297,2795,2,"E","Europe/Istanbul"
1701,"Ataturk","Istanbul","Turkey","IST","LTBA",40.976922,28.814606,163,2,"E","Europe/Istanbul"
1702,"Balikesir","Balikesir","Turkey","BZI","LTBF",39.619258,27.925958,340,2,"E","Europe/Istanbul"
1703,"Bandirma","Bandirma","Turkey","BDM","LTBG",40.317972,27.977694,170,2,"E","Europe/Istanbul"
6882,"Tyonek Airport","Tyonek","United States","TYE",\N,61.076667,-151.138056,110,-9,"A","America/Anchorage"
1705,"Eskisehir","Eskisehir","Turkey","ESK","LTBI",39.784138,30.582111,2581,2,"E","Europe/Istanbul"
1706,"Adnan Menderes","Izmir","Turkey","ADB","LTBJ",38.292392,27.156953,412,2,"E","Europe/Istanbul"
1707,"Gaziemir","Izmir","Turkey","","LTBK",38.319106,27.159353,433,2,"E","Europe/Istanbul"
1708,"Cigli","Izmir","Turkey","IGL","LTBL",38.513022,27.010053,16,2,"E","Europe/Istanbul"
1709,"Isparta","Isparta","Turkey","","LTBM",37.785369,30.581817,3250,2,"E","Europe/Istanbul"
1710,"Kutahya","Kutahya","Turkey","","LTBN",39.426708,30.016872,3026,2,"E","Europe/Istanbul"
1712,"Yalova","Yalova","Turkey","","LTBP",40.684353,29.375728,6,2,"E","Europe/Istanbul"
1713,"Topel","Topel","Turkey","","LTBQ",40.735028,30.083336,182,2,"E","Europe/Istanbul"
1715,"Dalaman","Dalaman","Turkey","DLM","LTBS",36.713056,28.7925,20,2,"E","Europe/Istanbul"
1716,"Akhisar","Akhisar","Turkey","","LTBT",38.808887,27.83386,263,2,"E","Europe/Istanbul"
6881,"Riverton Regional","Riverton WY","United States","RIW","KRIW",43.064167,-108.459722,5525,-7,"A","America/Denver"
1718,"Imsik","Bodrum","Turkey","BXN","LTBV",37.140144,27.669717,202,2,"E","Europe/Istanbul"
1719,"Samandira","Istanbul","Turkey","","LTBX",40.992975,29.216539,400,2,"E","Europe/Istanbul"
1721,"Elazig","Elazig","Turkey","EZS","LTCA",38.606925,39.291417,2927,2,"E","Europe/Istanbul"
1722,"Diyarbakir","Diyabakir","Turkey","DIY","LTCC",37.893897,40.201019,2251,2,"E","Europe/Istanbul"
1723,"Erzincan","Erzincan","Turkey","ERC","LTCD",39.710203,39.527003,3783,2,"E","Europe/Istanbul"
1724,"Erzurum","Erzurum","Turkey","ERZ","LTCE",39.956501,41.170166,5763,2,"E","Europe/Istanbul"
1726,"Trabzon","Trabzon","Turkey","TZX","LTCG",40.995108,39.789728,104,2,"E","Europe/Istanbul"
6880,"Montrose Regional Airport","Montrose CO","United States","MTJ","KMTJ",38.509794,-107.894242,5759,-7,"A","America/Denver"
1728,"Van","Van","Turkey","VAN","LTCI",38.468219,43.3323,5480,2,"E","Europe/Istanbul"
1729,"Batman","Batman","Turkey","BAL","LTCJ",37.928969,41.116583,1822,2,"E","Europe/Istanbul"
1731,"Siirt","Siirt","Turkey","","LTCL",37.978886,41.840436,2001,2,"E","Europe/Istanbul"
1732,"Kaklic","Izmir","Turkey","","LTFA",38.517608,26.977406,13,2,"E","Europe/Istanbul"
1733,"Efes","Izmir","Turkey","","LTFB",37.950747,27.329014,10,2,"E","Europe/Istanbul"
1734,"Balti Intl","Saltsy","Moldova","","LUBL",47.838114,27.781475,758,2,"E","Europe/Chisinau"
1735,"Chisinau Intl","Chisinau","Moldova","KIV","LUKK",46.927744,28.930978,399,2,"E","Europe/Chisinau"
1736,"Ohrid","Ohrid","Macedonia","OHD","LWOH",41.179956,20.742325,2313,1,"E","Europe/Skopje"
1737,"Skopje","Skopje","Macedonia","SKP","LWSK",41.961622,21.621381,781,1,"E","Europe/Skopje"
1738,"Gibraltar","Gibraltar","Gibraltar","GIB","LXGB",36.151219,-5.349664,15,1,"N","Europe/Gibraltar"
1739,"Beograd","Belgrade","Serbia","BEG","LYBE",44.818444,20.309139,335,1,"E","Europe/Belgrade"
1740,"Nis","Nis","Serbia","INI","LYNI",43.337289,21.853722,648,1,"E","Europe/Belgrade"
1741,"Podgorica","Podgorica","Montenegro","TGD","LYPG",42.359392,19.251894,141,1,"E","Europe/Podgorica"
1742,"Pristina","Pristina","Serbia","PRN","LYPR",42.572778,21.035833,1789,1,"E","Europe/Belgrade"
1743,"Tivat","Tivat","Montenegro","TIV","LYTV",42.404664,18.723286,20,1,"E","Europe/Podgorica"
1744,"Vrsac","Vrsac","Serbia","","LYVR",45.146889,21.309889,276,1,"E","Europe/Belgrade"
1745,"M R Stefanik","Bratislava","Slovakia","BTS","LZIB",48.170167,17.212667,436,1,"E","Europe/Bratislava"
1746,"Kosice","Kosice","Slovakia","KSC","LZKZ",48.663055,21.241112,755,1,"E","Europe/Bratislava"
1747,"Malacky","Malacky","Slovakia","","LZMC",48.402028,17.118389,679,1,"E","Europe/Bratislava"
1748,"Piestany","Piestany","Slovakia","PZY","LZPP",48.625247,17.828444,545,1,"E","Europe/Bratislava"
1749,"Sliac","Sliac","Slovakia","SLD","LZSL",48.637839,19.134108,1043,1,"E","Europe/Bratislava"
1750,"Trencin","Trencin","Slovakia","","LZTN",48.865003,17.99225,676,1,"E","Europe/Bratislava"
1751,"Tatry","Poprad","Slovakia","TAT","LZTT",49.073594,20.241142,2356,1,"E","Europe/Bratislava"
6879,"Clow International Airport","Bolingbrook","United States","1CS",\N,41.6959744,-88.1292306,670,-6,"U","America/Chicago"
1753,"North Caicos","North Caicos","Turks and Caicos Islands","NCA","MBNC",21.917475,-71.939561,10,-5,"U","America/Grand_Turk"
1754,"Providenciales","Providenciales","Turks and Caicos Islands","PLS","MBPV",21.773625,-72.265886,15,-5,"U","America/Grand_Turk"
1755,"South Caicos","South Caicos","Turks and Caicos Islands","XSC","MBSC",21.515739,-71.528528,6,-5,"U","America/Grand_Turk"
1756,"Arroyo Barril Intl","Samana","Dominican Republic","EPS","MDAB",19.198586,-69.429772,57,-4,"U","America/Santo_Domingo"
1757,"Maria Montez Intl","Barahona","Dominican Republic","BRX","MDBH",18.251464,-71.1204,10,-4,"U","America/Santo_Domingo"
1758,"Cabo Rojo","Cabo Rojo","Dominican Republic","","MDCR",17.928981,-71.644769,262,-4,"U","America/Santo_Domingo"
1759,"Casa De Campo Intl","La Romana","Dominican Republic","LRM","MDLR",18.450711,-68.911833,240,-4,"U","America/Santo_Domingo"
1760,"Punta Cana Intl","Punta Cana","Dominican Republic","PUJ","MDPC",18.567367,-68.363431,47,-4,"U","America/Santo_Domingo"
1761,"Gregorio Luperon Intl","Puerto Plata","Dominican Republic","POP","MDPP",19.7579,-70.570033,15,-4,"U","America/Santo_Domingo"
1762,"Las Americas Intl","Santo Domingo","Dominican Republic","SDQ","MDSD",18.429664,-69.668925,59,-4,"U","America/Santo_Domingo"
1763,"San Isidro Ab","San Isidoro","Dominican Republic","","MDSI",18.503706,-69.761706,111,-4,"U","America/Santo_Domingo"
1764,"Cibao Intl","Santiago","Dominican Republic","STI","MDST",19.406092,-70.604689,565,-4,"U","America/Santo_Domingo"
1765,"Bananera","Bananera","Guatemala","","MGBN",15.473528,-88.837222,130,-6,"U","America/Guatemala"
1766,"Coban","Coban","Guatemala","CBV","MGCB",15.468958,-90.406742,4339,-6,"U","America/Guatemala"
1767,"La Aurora","Guatemala City","Guatemala","GUA","MGGT",14.583272,-90.527475,4952,-6,"U","America/Guatemala"
1769,"Retalhuleu","Retalhuleu","Guatemala","","MGRT",14.521017,-91.697256,656,-6,"U","America/Guatemala"
1770,"San Jose","San Jose","Guatemala","","MGSJ",13.936192,-90.835833,29,-6,"U","America/Guatemala"
1771,"Goloson Intl","La Ceiba","Honduras","LCE","MHLC",15.742481,-86.853036,49,-6,"U","America/Tegucigalpa"
1772,"La Mesa Intl","San Pedro Sula","Honduras","SAP","MHLM",15.452639,-87.923556,91,-6,"U","America/Tegucigalpa"
1773,"Guanaja","Guanaja","Honduras","GJA","MHNJ",16.445367,-85.906611,49,-6,"U","America/Tegucigalpa"
1774,"Juan Manuel Galvez Intl","Roatan","Honduras","RTB","MHRO",16.316814,-86.522961,18,-6,"U","America/Tegucigalpa"
1775,"Tela","Tela","Honduras","TEA","MHTE",15.775864,-87.475847,7,-6,"U","America/Tegucigalpa"
1776,"Toncontin Intl","Tegucigalpa","Honduras","TGU","MHTG",14.060883,-87.217197,3294,-6,"U","America/Tegucigalpa"
1777,"Trujillo","Trujillo","Honduras","","MHTJ",15.926847,-85.93825,3,-6,"U","America/Tegucigalpa"
1778,"Boscobel","Ocho Rios","Jamaica","OCJ","MKBS",18.404247,-76.969017,90,-5,"U","America/Jamaica"
1779,"Norman Manley Intl","Kingston","Jamaica","KIN","MKJP",17.935667,-76.7875,10,-5,"U","America/Jamaica"
1780,"Sangster Intl","Montego Bay","Jamaica","MBJ","MKJS",18.503717,-77.913358,4,-5,"U","America/Jamaica"
1781,"Ken Jones","Port Antonio","Jamaica","POT","MKKJ",18.198806,-76.534528,20,-5,"U","America/Jamaica"
1782,"Tinson Pen","Kingston","Jamaica","KTP","MKTP",17.988558,-76.823761,16,-5,"U","America/Jamaica"
1783,"General Juan N Alvarez Intl","Acapulco","Mexico","ACA","MMAA",16.757061,-99.753953,16,-6,"S","America/Mexico_City"
1784,"Del Norte Intl","Monterrey","Mexico","NTR","MMAN",25.865572,-100.237239,1476,-6,"S","America/Mexico_City"
1785,"Jesus Teran Intl","Aguascalientes","Mexico","AGU","MMAS",21.705558,-102.317858,6112,-6,"S","America/Mexico_City"
1786,"Bahias De Huatulco Intl","Huatulco","Mexico","HUX","MMBT",15.775317,-96.262572,464,-6,"S","America/Mexico_City"
1787,"General Mariano Matamoros","Cuernavaca","Mexico","CVJ","MMCB",18.834764,-99.2613,4277,-6,"S","America/Mexico_City"
1788,"Ciudad Acuna Intl New","Ciudad Acuna","Mexico","","MMCC",29.333917,-101.100892,1410,-6,"S","America/Mexico_City"
1789,"Ciudad Del Carmen Intl","Ciudad Del Carmen","Mexico","CME","MMCE",18.653739,-91.799017,10,-6,"S","America/Mexico_City"
1790,"Nuevo Casas Grandes","Nuevo Casas Grandes","Mexico","","MMCG",30.397439,-107.874969,4850,-7,"S","America/Mazatlan"
1791,"Chilpancingo","Chilpancingo","Mexico","","MMCH",17.573767,-99.514339,4199,-6,"S","America/Mexico_City"
1792,"Culiacan Intl","Culiacan","Mexico","CUL","MMCL",24.764547,-107.474717,108,-7,"S","America/Mazatlan"
1793,"Chetumal Intl","Chetumal","Mexico","CTM","MMCM",18.504667,-88.326847,39,-6,"S","America/Mexico_City"
1794,"Ciudad Obregon Intl","Ciudad Obregon","Mexico","CEN","MMCN",27.392639,-109.833111,205,-7,"S","America/Hermosillo"
1795,"Ingeniero Alberto Acuna Ongay Intl","Campeche","Mexico","CPE","MMCP",19.816794,-90.500314,34,-6,"S","America/Mexico_City"
1796,"Abraham Gonzalez Intl","Ciudad Juarez","Mexico","CJS","MMCS",31.636133,-106.428667,3904,-7,"S","America/Mazatlan"
1797,"General R Fierro Villalobos Intl","Chihuahua","Mexico","CUU","MMCU",28.702875,-105.964567,4462,-7,"S","America/Mazatlan"
1798,"General Pedro Jose Mendez Intl","Ciudad Victoria","Mexico","CVM","MMCV",23.703336,-98.956486,761,-6,"S","America/Mexico_City"
6878,"Kenosha Regional Airport","Kenosha","United States","ENW",\N,42.5956944,-87.9278056,742,-6,"A","America/Chicago"
1800,"Cozumel Intl","Cozumel","Mexico","CZM","MMCZ",20.522403,-86.925644,15,-6,"S","America/Mexico_City"
1801,"Durango Intl","Durango","Mexico","DGO","MMDO",24.124194,-104.528014,6104,-6,"S","America/Mexico_City"
1802,"Tepic","Tepic","Mexico","TPQ","MMEP",21.419453,-104.842581,3020,-7,"S","America/Mazatlan"
1803,"Ensenada","Ensenada","Mexico","ESE","MMES",31.795281,-116.602772,66,-8,"S","America/Tijuana"
1804,"Don Miguel Hidalgo Y Costilla Intl","Guadalajara","Mexico","GDL","MMGL",20.5218,-103.311167,5016,-6,"S","America/Mexico_City"
1805,"General Jose Maria Yanez Intl","Guaymas","Mexico","GYM","MMGM",27.968983,-110.925169,59,-7,"S","America/Hermosillo"
1806,"Tehuacan","Tehuacan","Mexico","TCN","MMHC",18.497189,-97.419942,5509,-6,"S","America/Mexico_City"
1807,"General Ignacio P Garcia Intl","Hermosillo","Mexico","HMO","MMHO",29.095858,-111.047858,627,-7,"S","America/Hermosillo"
1808,"Colima","Colima","Mexico","CLQ","MMIA",19.277011,-103.577397,2467,-6,"S","America/Mexico_City"
1809,"Isla Mujeres","Isla Mujeres","Mexico","ISJ","MMIM",21.245033,-86.739967,7,-6,"S","America/Mexico_City"
1810,"Plan De Guadalupe Intl","Saltillo","Mexico","SLW","MMIO",25.549497,-100.928669,4778,-6,"S","America/Mexico_City"
1811,"Ixtepec","Iztepec","Mexico","","MMIT",16.449336,-95.093697,164,-6,"S","America/Mexico_City"
1813,"Lazaro Cardenas","Lazard Cardenas","Mexico","LZC","MMLC",18.001731,-102.220525,39,-6,"S","America/Mexico_City"
1814,"Valle Del Fuerte Intl","Los Mochis","Mexico","LMM","MMLM",25.685194,-109.080806,16,-7,"S","America/Mazatlan"
1815,"Guanajuato Intl","Del Bajio","Mexico","BJX","MMLO",20.993464,-101.480847,5956,-6,"S","America/Mexico_City"
1816,"General Manuel Marquez De Leon Intl","La Paz","Mexico","LAP","MMLP",24.072694,-110.362475,69,-7,"S","America/Mazatlan"
1817,"Loreto Intl","Loreto","Mexico","LTO","MMLT",25.989194,-111.348361,34,-7,"S","America/Mazatlan"
1818,"General Servando Canales Intl","Matamoros","Mexico","MAM","MMMA",25.769894,-97.525311,25,-6,"S","America/Mexico_City"
1819,"Licenciado Manuel Crescencio Rejon Int","Merida","Mexico","MID","MMMD",20.936981,-89.657672,38,-6,"S","America/Mexico_City"
1820,"General Rodolfo Sanchez Taboada Intl","Mexicali","Mexico","MXL","MMML",32.630634,-115.241637,74,-8,"S","America/Tijuana"
1821,"General Francisco J Mujica Intl","Morelia","Mexico","MLM","MMMM",19.849944,-101.0255,6033,-6,"S","America/Mexico_City"
1822,"Minatitlan","Minatitlan","Mexico","MTT","MMMT",18.103419,-94.580681,36,-6,"S","America/Mexico_City"
1823,"Monclova Intl","Monclova","Mexico","LOV","MMMV",26.955733,-101.470136,1864,-6,"S","America/Mexico_City"
1824,"Licenciado Benito Juarez Intl","Mexico City","Mexico","MEX","MMMX",19.436303,-99.072097,7316,-6,"S","America/Mexico_City"
1825,"General Mariano Escobedo Intl","Monterrey","Mexico","MTY","MMMY",25.778489,-100.106878,1278,-6,"S","America/Mexico_City"
1826,"General Rafael Buelna Intl","Mazatlan","Mexico","MZT","MMMZ",23.161356,-106.266072,38,-7,"S","America/Mazatlan"
1827,"Nogales Intl","Nogales","Mexico","NOG","MMNG",31.226083,-110.975831,3990,-7,"S","America/Hermosillo"
1828,"Quetzalcoatl Intl","Nuevo Laredo","Mexico","NLD","MMNL",27.443918,-99.57046,484,-6,"S","America/Mexico_City"
1829,"Xoxocotlan Intl","Oaxaca","Mexico","OAX","MMOX",16.999906,-96.726639,4989,-6,"S","America/Mexico_City"
1830,"Tajin","Poza Rico","Mexico","PAZ","MMPA",20.602671,-97.460839,497,-6,"S","America/Mexico_City"
1831,"Hermanos Serdan Intl","Puebla","Mexico","PBC","MMPB",19.158144,-98.371447,7361,-6,"S","America/Mexico_City"
1832,"Ingeniero Juan Guillermo Villasana","Pachuca","Mexico","PCA","MMPC",20.0772,-98.782814,7600,-6,"S","America/Mexico_City"
1833,"Puerto Penasco","Punta Penasco","Mexico","PPE","MMPE",31.351878,-113.525728,30,-7,"S","America/Hermosillo"
1834,"Piedras Negras Intl","Piedras Negras","Mexico","PDS","MMPG",28.627394,-100.535211,901,-6,"S","America/Mexico_City"
1835,"Licenciado Y Gen Ignacio Lopez Rayon","Uruapan","Mexico","UPN","MMPN",19.396692,-102.039056,5258,-6,"S","America/Mexico_City"
1836,"Licenciado Gustavo Diaz Ordaz Intl","Puerto Vallarta","Mexico","PVR","MMPR",20.680083,-105.254167,23,-6,"S","America/Mexico_City"
1837,"Puerto Escondido Intl","Puerto Escondido","Mexico","PXM","MMPS",15.876861,-97.089117,294,-6,"S","America/Mexico_City"
1838,"Queretaro Intercontinental","Queretaro","Mexico","QRO","MMQT",20.617289,-100.185658,6296,-6,"S","America/Mexico_City"
1839,"General Lucio Blanco Intl","Reynosa","Mexico","REX","MMRX",26.008908,-98.228513,139,-6,"S","America/Mexico_City"
1840,"Los Cabos Intl","San Jose Del Cabo","Mexico","SJD","MMSD",23.15185,-109.721044,374,-7,"S","America/Mazatlan"
1841,"San Felipe Intl","San Filipe","Mexico","","MMSF",30.930222,-114.808639,148,-8,"S","America/Tijuana"
1842,"Ponciano Arriaga Intl","San Luis Potosi","Mexico","SLP","MMSP",22.254303,-100.930806,6035,-6,"S","America/Mexico_City"
1843,"Tlaxcala","Tlaxcala","Mexico","TXA","MMTA",19.537964,-98.173467,8229,-6,"S","America/Mexico_City"
1844,"General Div P A Angel H Corzo Molina","Tuxtla Gutierrez","Mexico","","MMTB",16.739919,-93.173297,1909,-6,"S","America/Mexico_City"
1845,"Torreon Intl","Torreon","Mexico","TRC","MMTC",25.568278,-103.410583,3688,-6,"S","America/Mexico_City"
1846,"Angel Albino Corzo","Tuxtla Gutierrez","Mexico","TGZ","MMTG",16.561822,-93.026081,1491,-6,"S","America/Mexico_City"
1847,"General Abelardo L Rodriguez Intl","Tijuana","Mexico","TIJ","MMTJ",32.541064,-116.970158,489,-8,"S","America/Tijuana"
1848,"General Francisco Javier Mina Intl","Tampico","Mexico","TAM","MMTM",22.29645,-97.865931,80,-6,"S","America/Mexico_City"
1849,"Tamuin","Tamuin","Mexico","TSL","MMTN",22.038292,-98.806503,164,-6,"S","America/Mexico_City"
1850,"Licenciado Adolfo Lopez Mateos Intl","Toluca","Mexico","TLC","MMTO",19.337072,-99.566008,8466,-6,"S","America/Mexico_City"
1851,"Tapachula Intl","Tapachula","Mexico","TAP","MMTP",14.794339,-92.370025,97,-6,"S","America/Mexico_City"
1852,"Cancun Intl","Cancun","Mexico","CUN","MMUN",21.036528,-86.877083,20,-6,"S","America/Mexico_City"
1853,"C P A Carlos Rovirosa Intl","Villahermosa","Mexico","VSA","MMVA",17.997,-92.817361,46,-6,"S","America/Mexico_City"
1854,"General Heriberto Jara Intl","Vera Cruz","Mexico","VER","MMVR",19.145931,-96.187267,90,-6,"S","America/Mexico_City"
1855,"General Leobardo C Ruiz Intl","Zacatecas","Mexico","ZCL","MMZC",22.897112,-102.68689,7141,-6,"S","America/Mexico_City"
1856,"Ixtapa Zihuatanejo Intl","Zihuatanejo","Mexico","ZIH","MMZH",17.601569,-101.460536,26,-6,"S","America/Mexico_City"
1857,"Zamora","Zamora","Mexico","ZMM","MMZM",20.045036,-102.275955,5141,-6,"S","America/Mexico_City"
1858,"Playa De Oro Intl","Manzanillo","Mexico","ZLO","MMZO",19.144778,-104.558631,30,-6,"S","America/Mexico_City"
1859,"Zapopan","Zapopan","Mexico","","MMZP",20.755833,-103.465278,5333,-6,"S","America/Mexico_City"
1860,"Bluefields","Bluefields","Nicaragua","BEF","MNBL",11.990961,-83.774086,41,-6,"U","America/Managua"
1861,"Los Brasiles","Los Brasiles","Nicaragua","","MNBR",12.190044,-86.353872,262,-6,"U","America/Managua"
1862,"Leon","Leon","Nicaragua","","MNLN",12.428028,-86.902361,328,-6,"U","America/Managua"
1863,"Managua Intl","Managua","Nicaragua","MGA","MNMG",12.141494,-86.168178,194,-6,"U","America/Managua"
1864,"Puerto Cabezas","Puerto Cabezas","Nicaragua","PUZ","MNPC",14.047194,-83.386722,69,-6,"U","America/Managua"
1865,"Bocas Del Toro Intl","Bocas Del Toro","Panama","BOC","MPBO",9.340853,-82.250842,10,-5,"U","America/Panama"
1866,"Cap Manuel Nino Intl","Changuinola","Panama","CHX","MPCH",9.458636,-82.516806,19,-5,"U","America/Panama"
1867,"Enrique Malek Intl","David","Panama","DAV","MPDA",8.391003,-82.434992,89,-5,"U","America/Panama"
1868,"Howard","Howard","Panama","HOW","MPHO",8.914794,-79.599633,52,-5,"U","America/Panama"
1869,"Marcos A Gelabert Intl","Panama","Panama","PAC","MPMG",8.973339,-79.555583,31,-5,"U","America/Panama"
1870,"Ruben Cantu","Santiago","Panama","","MPSA",8.085597,-80.945253,272,-5,"U","America/Panama"
1871,"Tocumen Intl","Panama City","Panama","PTY","MPTO",9.071364,-79.383453,135,-5,"U","America/Panama"
1872,"Buenos Aires","Buenos Aires","Costa Rica","","MRBA",9.163606,-83.329872,1214,-6,"U","America/Costa_Rica"
6877,"North Las Vegas Airport","Las Vegas","United States","VGT",\N,36.2106944,-115.1944444,2205,-8,"U","America/Los_Angeles"
1874,"Coto 47","Coto 47","Costa Rica","OTR","MRCC",8.601556,-82.968614,26,-6,"U","America/Costa_Rica"
1875,"Chacarita","Chacarita","Costa Rica","","MRCH",9.981408,-84.772736,7,-6,"U","America/Costa_Rica"
6876,"Brown County Airport","Georgetown","United States","","KGEO",38.8819456,-83.8827367,958,-5,"U","America/New_York"
1877,"El Carmen De Siquirres","El Carmen","Costa Rica","","MREC",10.202033,-83.472167,56,-6,"U","America/Costa_Rica"
1878,"Nuevo Palmar Sur","Finca 10","Costa Rica","","MRFI",8.916347,-83.507267,49,-6,"U","America/Costa_Rica"
1879,"Golfito","Golfito","Costa Rica","GLF","MRGF",8.653775,-83.180544,49,-6,"U","America/Costa_Rica"
1880,"Guapiles","Guapiles","Costa Rica","","MRGP",10.217194,-83.797003,883,-6,"U","America/Costa_Rica"
1881,"Daniel Oduber Quiros Intl","Liberia","Costa Rica","LIR","MRLB",10.593289,-85.544408,270,-6,"U","America/Costa_Rica"
1882,"Los Chiles","Los Chiles","Costa Rica","","MRLC",11.035277,-84.706108,131,-6,"U","America/Costa_Rica"
1883,"Limon Intl","Limon","Costa Rica","LIO","MRLM",9.957961,-83.022006,7,-6,"U","America/Costa_Rica"
1884,"Nosara","Nosara Beach","Costa Rica","NOB","MRNS",9.97649,-85.653,33,-6,"U","America/Costa_Rica"
1885,"Juan Santamaria Intl","San Jose","Costa Rica","SJO","MROC",9.993861,-84.208806,3021,-6,"U","America/Costa_Rica"
1886,"Pandora","Pandora","Costa Rica","","MRPD",9.732169,-82.983214,98,-6,"U","America/Costa_Rica"
1887,"Palmar Sur","Palmar Sur","Costa Rica","PMZ","MRPM",8.951025,-83.468583,49,-6,"U","America/Costa_Rica"
1889,"La Managua","Quepos","Costa Rica","XQP","MRQP",9.443164,-84.129772,85,-6,"U","America/Costa_Rica"
1890,"Santa Clara De Guapiles","Santa Clara","Costa Rica","","MRSG",10.288278,-83.713519,262,-6,"U","America/Costa_Rica"
1891,"San Vito De Java","San Vito De Jaba","Costa Rica","","MRSV",8.826111,-82.958885,3228,-6,"U","America/Costa_Rica"
1892,"El Salvador Intl","San Salvador","El Salvador","SAL","MSLP",13.440947,-89.055728,101,-6,"U","America/El_Salvador"
1893,"Ilopango Intl","San Salvador","El Salvador","","MSSS",13.699492,-89.119861,2021,-6,"U","America/El_Salvador"
1894,"Cayes","Cayes","Haiti","","MTCA",18.271103,-73.788289,203,-5,"U","America/Port-au-Prince"
1895,"Cap Haitien Intl","Cap Haitien","Haiti","CAP","MTCH",19.732989,-72.194739,10,-5,"U","America/Port-au-Prince"
1896,"Jacmel","Jacmel","Haiti","","MTJA",18.241083,-72.5185,167,-5,"U","America/Port-au-Prince"
1897,"Toussaint Louverture Intl","Port-au-prince","Haiti","PAP","MTPP",18.58005,-72.292542,122,-5,"U","America/Port-au-Prince"
1898,"Gustavo Rizo","Baracoa Playa","Cuba","BCA","MUBA",20.365317,-74.506206,26,-5,"U","America/Havana"
1899,"Carlos Manuel De Cespedes","Bayamo","Cuba","BYM","MUBY",20.396331,-76.621494,203,-5,"U","America/Havana"
1900,"Maximo Gomez","Ciego De Avila","Cuba","AVI","MUCA",22.027053,-78.789617,335,-5,"U","America/Havana"
